Study Name	W_beamline_2018_02_01
Sample Name	3.7MeV_He_in_W
Run Name	run02
Operator	Cody
Date	2/1/2018
Time	10:34 AM
Sign	NEG
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	21
dt	50.000001E-12
time stamp (ms)	10:46:46 AM
	
Time	Amplitude
1.646000E-7	6.116267E-4
1.646500E-7	1.065635E-3
1.647000E-7	1.444261E-3
1.647500E-7	1.781770E-3
1.648000E-7	2.047322E-3
1.648500E-7	2.187807E-3
1.649000E-7	2.167249E-3
1.649500E-7	2.002778E-3
1.650000E-7	1.653277E-3
1.650500E-7	1.168430E-3
1.651000E-7	6.458915E-4
1.651500E-7	1.798902E-4
1.652000E-7	-1.901696E-4
1.652500E-7	-4.797072E-4
1.653000E-7	-6.510312E-4
1.653500E-7	-6.167664E-4
1.654000E-7	-3.991849E-4
1.654500E-7	-1.541916E-4
1.655000E-7	1.045076E-4
1.655500E-7	3.614936E-4
1.656000E-7	5.173985E-4
1.656500E-7	5.636559E-4
1.657000E-7	5.516633E-4
1.657500E-7	5.019793E-4
1.658000E-7	3.409348E-4
1.658500E-7	9.422820E-5
1.659000E-7	-1.730372E-4
1.659500E-7	-4.043246E-4
1.660000E-7	-5.191117E-4
1.660500E-7	-4.899866E-4
1.661000E-7	-3.477877E-4
1.661500E-7	-6.338988E-5
1.662000E-7	3.392215E-4
1.662500E-7	6.818695E-4
1.663000E-7	9.337158E-4
1.663500E-7	1.170143E-3
1.664000E-7	1.351746E-3
1.664500E-7	1.362026E-3
1.665000E-7	1.231820E-3
1.665500E-7	9.833997E-4
1.666000E-7	6.578841E-4
1.666500E-7	3.015302E-4
1.667000E-7	-2.569860E-5
1.667500E-7	-3.512142E-4
1.668000E-7	-6.390385E-4
1.668500E-7	-8.017963E-4
1.669000E-7	-8.017963E-4
1.669500E-7	-6.527444E-4
1.670000E-7	-3.769128E-4
1.670500E-7	-2.741184E-5
1.671000E-7	3.495010E-4
1.671500E-7	7.349799E-4
1.672000E-7	1.084481E-3
1.672500E-7	1.356886E-3
1.673000E-7	1.548769E-3
1.673500E-7	1.653277E-3
1.674000E-7	1.625865E-3
1.674500E-7	1.452827E-3
1.675000E-7	1.274651E-3
1.675500E-7	1.105040E-3
1.676000E-7	8.977377E-4
1.676500E-7	6.047737E-4
1.677000E-7	3.100964E-4
1.677500E-7	3.255156E-5
1.678000E-7	-2.244344E-4
1.678500E-7	-4.779939E-4
1.679000E-7	-6.904357E-4
1.679500E-7	-8.326346E-4
1.680000E-7	-9.131569E-4
1.680500E-7	-1.029657E-3
1.681000E-7	-1.202694E-3
1.681500E-7	-1.362026E-3
1.682000E-7	-1.509364E-3
1.682500E-7	-1.728659E-3
1.683000E-7	-1.958233E-3
1.683500E-7	-2.073020E-3
1.684000E-7	-2.062741E-3
1.684500E-7	-2.002778E-3
1.685000E-7	-1.971939E-3
1.685500E-7	-1.923968E-3
1.686000E-7	-1.783483E-3
1.686500E-7	-1.509364E-3
1.687000E-7	-1.209547E-3
1.687500E-7	-9.028775E-4
1.688000E-7	-5.687957E-4
1.688500E-7	-2.861111E-4
1.689000E-7	-1.421989E-4
1.689500E-7	-4.283100E-5
1.690000E-7	7.024284E-5
1.690500E-7	1.096474E-4
1.691000E-7	1.027944E-4
1.691500E-7	1.644710E-4
1.692000E-7	2.175815E-4
1.692500E-7	1.576181E-4
1.693000E-7	5.482368E-5
1.693500E-7	-4.454424E-5
1.694000E-7	-1.353460E-4
1.694500E-7	-1.867432E-4
1.695000E-7	-2.364271E-4
1.695500E-7	-3.580672E-4
1.696000E-7	-5.122587E-4
1.696500E-7	-5.687957E-4
1.697000E-7	-4.865601E-4
1.697500E-7	-3.426480E-4
1.698000E-7	-2.467066E-4
1.698500E-7	-2.038756E-4
1.699000E-7	-1.884564E-4
1.699500E-7	-2.432801E-4
1.700000E-7	-4.026114E-4
1.700500E-7	-5.636559E-4
1.701000E-7	-6.767298E-4
1.701500E-7	-8.549067E-4
1.702000E-7	-1.096474E-3
1.702500E-7	-1.267798E-3
1.703000E-7	-1.315768E-3
1.703500E-7	-1.322621E-3
1.704000E-7	-1.344893E-3
1.704500E-7	-1.312342E-3
1.705000E-7	-1.185562E-3
1.705500E-7	-1.019378E-3
1.706000E-7	-9.217231E-4
1.706500E-7	-9.234363E-4
1.707000E-7	-9.628409E-4
1.707500E-7	-1.021091E-3
1.708000E-7	-1.108466E-3
1.708500E-7	-1.212974E-3
1.709000E-7	-1.308915E-3
1.709500E-7	-1.379158E-3
1.710000E-7	-1.399717E-3
1.710500E-7	-1.379158E-3
1.711000E-7	-1.317482E-3
1.711500E-7	-1.190702E-3
1.712000E-7	-9.988189E-4
1.712500E-7	-8.600465E-4
1.713000E-7	-8.052228E-4
1.713500E-7	-7.812374E-4
1.714000E-7	-7.932301E-4
1.714500E-7	-8.309214E-4
1.715000E-7	-8.223552E-4
1.715500E-7	-7.846639E-4
1.716000E-7	-7.726712E-4
1.716500E-7	-7.503991E-4
1.717000E-7	-6.578841E-4
1.717500E-7	-5.448103E-4
1.718000E-7	-4.522953E-4
1.718500E-7	-3.443612E-4
1.719000E-7	-2.312874E-4
1.719500E-7	-1.953094E-4
1.720000E-7	-2.312874E-4
1.720500E-7	-2.878243E-4
1.721000E-7	-3.906187E-4
1.721500E-7	-6.047737E-4
1.722000E-7	-9.251496E-4
1.722500E-7	-1.271224E-3
1.723000E-7	-1.574468E-3
1.723500E-7	-1.807468E-3
1.724000E-7	-1.987358E-3
1.724500E-7	-2.112425E-3
1.725000E-7	-2.186094E-3
1.725500E-7	-2.198087E-3
1.726000E-7	-2.177528E-3
1.726500E-7	-2.085013E-3
1.727000E-7	-1.910263E-3
1.727500E-7	-1.639571E-3
1.728000E-7	-1.281503E-3
1.728500E-7	-8.977377E-4
1.729000E-7	-6.030605E-4
1.729500E-7	-3.837657E-4
1.730000E-7	-1.113606E-4
1.730500E-7	2.021623E-4
1.731000E-7	5.105455E-4
1.731500E-7	8.634729E-4
1.732000E-7	1.267798E-3
1.732500E-7	1.571041E-3
1.733000E-7	1.720093E-3
1.733500E-7	1.822887E-3
1.734000E-7	1.881137E-3
1.734500E-7	1.862292E-3
1.735000E-7	1.756071E-3
1.735500E-7	1.565901E-3
1.736000E-7	1.276364E-3
1.736500E-7	9.816865E-4
1.737000E-7	7.795242E-4
1.737500E-7	6.750165E-4
1.738000E-7	6.253326E-4
1.738500E-7	6.201929E-4
1.739000E-7	6.150531E-4
1.739500E-7	6.304723E-4
1.740000E-7	6.972887E-4
1.740500E-7	7.880904E-4
1.741000E-7	8.429141E-4
1.741500E-7	8.429141E-4
1.742000E-7	7.932301E-4
1.742500E-7	7.127078E-4
1.743000E-7	6.167664E-4
1.743500E-7	4.831337E-4
1.744000E-7	3.272288E-4
1.744500E-7	1.781770E-4
1.745000E-7	5.996340E-5
1.745500E-7	-5.653692E-5
1.746000E-7	-2.158682E-4
1.746500E-7	-4.026114E-4
1.747000E-7	-4.985528E-4
1.747500E-7	-4.797072E-4
1.748000E-7	-4.077511E-4
1.748500E-7	-3.289421E-4
1.749000E-7	-1.627578E-4
1.749500E-7	6.510312E-5
1.750000E-7	3.032435E-4
1.750500E-7	5.139720E-4
1.751000E-7	7.075681E-4
1.751500E-7	8.223552E-4
1.752000E-7	8.823186E-4
1.752500E-7	9.268628E-4
1.753000E-7	9.285761E-4
1.753500E-7	8.788921E-4
1.754000E-7	8.017963E-4
1.754500E-7	6.767298E-4
1.755000E-7	4.745675E-4
1.755500E-7	2.381404E-4
1.756000E-7	8.566200E-6
1.756500E-7	-1.730372E-4
1.757000E-7	-2.895376E-4
1.757500E-7	-3.614936E-4
1.758000E-7	-4.642880E-4
1.758500E-7	-5.962075E-4
1.759000E-7	-6.493179E-4
1.759500E-7	-7.058549E-4
1.760000E-7	-7.932301E-4
1.760500E-7	-8.412008E-4
1.761000E-7	-8.412008E-4
1.761500E-7	-8.377743E-4
1.762000E-7	-7.709580E-4
1.762500E-7	-6.150531E-4
1.763000E-7	-4.694277E-4
1.763500E-7	-3.683466E-4
1.764000E-7	-2.038756E-4
1.764500E-7	-3.597804E-5
1.765000E-7	3.597804E-5
1.765500E-7	1.661843E-4
1.766000E-7	4.317365E-4
1.766500E-7	6.852960E-4
1.767000E-7	9.234363E-4
1.767500E-7	1.226680E-3
1.768000E-7	1.471673E-3
1.768500E-7	1.584747E-3
1.769000E-7	1.742365E-3
1.769500E-7	2.009630E-3
1.770000E-7	2.246058E-3
1.770500E-7	2.413955E-3
1.771000E-7	2.506470E-3
1.771500E-7	2.417382E-3
1.772000E-7	2.127844E-3
1.772500E-7	1.759497E-3
1.773000E-7	1.377445E-3
1.773500E-7	9.799733E-4
1.774000E-7	5.499500E-4
1.774500E-7	8.223552E-5
1.775000E-7	-4.385894E-4
1.775500E-7	-9.285761E-4
1.776000E-7	-1.302062E-3
1.776500E-7	-1.553909E-3
1.777000E-7	-1.684115E-3
1.777500E-7	-1.668696E-3
1.778000E-7	-1.560762E-3
1.778500E-7	-1.425416E-3
1.779000E-7	-1.257518E-3
1.779500E-7	-1.058782E-3
1.780000E-7	-8.155022E-4
1.780500E-7	-5.225382E-4
1.781000E-7	-2.021623E-4
1.781500E-7	1.079341E-4
1.782000E-7	3.580672E-4
1.782500E-7	4.814204E-4
1.783000E-7	4.642880E-4
1.783500E-7	3.700598E-4
1.784000E-7	2.775449E-4
1.784500E-7	1.884564E-4
1.785000E-7	8.908848E-5
1.785500E-7	-1.027944E-5
1.786000E-7	-9.251496E-5
1.786500E-7	-1.165003E-4
1.787000E-7	-8.908848E-5
1.787500E-7	-5.311044E-5
1.788000E-7	-3.083832E-5
1.788500E-7	-1.884564E-5
1.789000E-7	8.566200E-6
1.789500E-7	3.426480E-5
1.790000E-7	6.510312E-5
1.790500E-7	1.182136E-4
1.791000E-7	2.963905E-4
1.791500E-7	5.276779E-4
1.792000E-7	7.281270E-4
1.792500E-7	9.714071E-4
1.793000E-7	1.298636E-3
1.793500E-7	1.538489E-3
1.794000E-7	1.553909E-3
1.794500E-7	1.483666E-3
1.795000E-7	1.415136E-3
1.795500E-7	1.243812E-3
1.796000E-7	8.960245E-4
1.796500E-7	4.660013E-4
1.797000E-7	6.338988E-5
1.797500E-7	-3.169494E-4
1.798000E-7	-7.092813E-4
1.798500E-7	-1.093047E-3
1.799000E-7	-1.377445E-3
1.799500E-7	-1.581320E-3
1.800000E-7	-1.780056E-3
1.800500E-7	-1.917116E-3
1.801000E-7	-1.898270E-3
1.801500E-7	-1.780056E-3
1.802000E-7	-1.642997E-3
1.802500E-7	-1.466533E-3
1.803000E-7	-1.257518E-3
1.803500E-7	-1.115319E-3
1.804000E-7	-1.093047E-3
1.804500E-7	-1.105040E-3
1.805000E-7	-1.098187E-3
1.805500E-7	-1.084481E-3
1.806000E-7	-1.046790E-3
1.806500E-7	-9.285761E-4
1.807000E-7	-7.075681E-4
1.807500E-7	-4.043246E-4
1.808000E-7	-1.113606E-4
1.808500E-7	7.880904E-5
1.809000E-7	1.747505E-4
1.809500E-7	2.210080E-4
1.810000E-7	2.244344E-4
1.810500E-7	1.559048E-4
1.811000E-7	2.398536E-5
1.811500E-7	-1.284930E-4
1.812000E-7	-2.758316E-4
1.812500E-7	-4.317365E-4
1.813000E-7	-6.047737E-4
1.813500E-7	-7.555388E-4
1.814000E-7	-8.480538E-4
1.814500E-7	-8.446273E-4
1.815000E-7	-7.195608E-4
1.815500E-7	-4.865601E-4
1.816000E-7	-1.935961E-4
1.816500E-7	1.336327E-4
1.817000E-7	4.779939E-4
1.817500E-7	8.155022E-4
1.818000E-7	1.106753E-3
1.818500E-7	1.329474E-3
1.819000E-7	1.449401E-3
1.819500E-7	1.435695E-3
1.820000E-7	1.283217E-3
1.820500E-7	1.031370E-3
1.821000E-7	7.007151E-4
1.821500E-7	2.963905E-4
1.822000E-7	-1.696108E-4
1.822500E-7	-6.647371E-4
1.823000E-7	-1.135878E-3
1.823500E-7	-1.517931E-3
1.824000E-7	-1.720093E-3
1.824500E-7	-1.721806E-3
1.825000E-7	-1.567615E-3
1.825500E-7	-1.290070E-3
1.826000E-7	-1.005672E-3
1.826500E-7	-7.692447E-4
1.827000E-7	-5.396706E-4
1.827500E-7	-2.895376E-4
1.828000E-7	-2.912508E-5
1.828500E-7	2.689787E-4
1.829000E-7	5.876413E-4
1.829500E-7	8.086493E-4
1.830000E-7	8.651862E-4
1.830500E-7	7.812374E-4
1.831000E-7	5.825016E-4
1.831500E-7	2.758316E-4
1.832000E-7	6.852960E-6
1.832500E-7	-1.404857E-4
1.833000E-7	-2.004491E-4
1.833500E-7	-2.295742E-4
1.834000E-7	-2.621257E-4
1.834500E-7	-2.826846E-4
1.835000E-7	-2.261477E-4
1.835500E-7	-3.255156E-5
1.836000E-7	2.261477E-4
1.836500E-7	4.557218E-4
1.837000E-7	6.733033E-4
1.837500E-7	9.337158E-4
1.838000E-7	1.230106E-3
1.838500E-7	1.497372E-3
1.839000E-7	1.704674E-3
1.839500E-7	1.872571E-3
1.840000E-7	2.011344E-3
1.840500E-7	2.018197E-3
1.841000E-7	1.889704E-3
1.841500E-7	1.745792E-3
1.842000E-7	1.634431E-3
1.842500E-7	1.451114E-3
1.843000E-7	1.206121E-3
1.843500E-7	9.714071E-4
1.844000E-7	7.264137E-4
1.844500E-7	4.848469E-4
1.845000E-7	3.769128E-4
1.845500E-7	4.248835E-4
1.846000E-7	5.156852E-4
1.846500E-7	5.825016E-4
1.847000E-7	6.150531E-4
1.847500E-7	5.705089E-4
1.848000E-7	4.146041E-4
1.848500E-7	2.021623E-4
1.849000E-7	-3.597804E-5
1.849500E-7	-3.751995E-4
1.850000E-7	-7.915169E-4
1.850500E-7	-1.168430E-3
1.851000E-7	-1.461394E-3
1.851500E-7	-1.685828E-3
1.852000E-7	-1.819461E-3
1.852500E-7	-1.829740E-3
1.853000E-7	-1.749218E-3
1.853500E-7	-1.598453E-3
1.854000E-7	-1.415136E-3
1.854500E-7	-1.218114E-3
1.855000E-7	-9.936792E-4
1.855500E-7	-7.555388E-4
1.856000E-7	-5.825016E-4
1.856500E-7	-4.865601E-4
1.857000E-7	-3.957584E-4
1.857500E-7	-3.666334E-4
1.858000E-7	-4.574351E-4
1.858500E-7	-5.705089E-4
1.859000E-7	-6.407517E-4
1.859500E-7	-7.692447E-4
1.860000E-7	-9.885395E-4
1.860500E-7	-1.242099E-3
1.861000E-7	-1.456254E-3
1.861500E-7	-1.559048E-3
1.862000E-7	-1.512791E-3
1.862500E-7	-1.380871E-3
1.863000E-7	-1.231820E-3
1.863500E-7	-1.019378E-3
1.864000E-7	-7.726712E-4
1.864500E-7	-5.893545E-4
1.865000E-7	-4.557218E-4
1.865500E-7	-3.066700E-4
1.866000E-7	-2.038756E-4
1.866500E-7	-2.021623E-4
1.867000E-7	-2.090153E-4
1.867500E-7	-2.004491E-4
1.868000E-7	-2.330006E-4
1.868500E-7	-2.278609E-4
1.869000E-7	-1.284930E-4
1.869500E-7	8.566200E-6
1.870000E-7	1.353460E-4
1.870500E-7	2.586992E-4
1.871000E-7	2.929640E-4
1.871500E-7	1.816034E-4
1.872000E-7	5.653692E-5
1.872500E-7	-1.884564E-5
1.873000E-7	-1.199268E-5
1.873500E-7	8.566200E-5
1.874000E-7	1.935961E-4
1.874500E-7	1.541916E-4
1.875000E-7	1.884564E-5
1.875500E-7	-1.199268E-5
1.876000E-7	-1.713240E-5
1.876500E-7	-1.079341E-4
1.877000E-7	-2.055888E-4
1.877500E-7	-2.501330E-4
1.878000E-7	-3.529274E-4
1.878500E-7	-5.208249E-4
1.879000E-7	-6.441782E-4
1.879500E-7	-7.264137E-4
1.880000E-7	-7.418329E-4
1.880500E-7	-5.944943E-4
1.881000E-7	-2.895376E-4
1.881500E-7	1.199268E-5
1.882000E-7	2.535595E-4
1.882500E-7	4.505821E-4
1.883000E-7	5.568030E-4
1.883500E-7	5.653692E-4
1.884000E-7	5.276779E-4
1.884500E-7	4.899866E-4
1.885000E-7	5.071190E-4
1.885500E-7	5.499500E-4
1.886000E-7	5.825016E-4
1.886500E-7	6.133399E-4
1.887000E-7	6.630239E-4
1.887500E-7	6.852960E-4
1.888000E-7	6.818695E-4
1.888500E-7	6.801563E-4
1.889000E-7	7.092813E-4
1.889500E-7	7.846639E-4
1.890000E-7	8.754656E-4
1.890500E-7	9.302893E-4
1.891000E-7	8.394876E-4
1.891500E-7	5.842148E-4
1.892000E-7	2.449933E-4
1.892500E-7	-8.394876E-5
1.893000E-7	-3.632069E-4
1.893500E-7	-6.184796E-4
1.894000E-7	-8.703259E-4
1.894500E-7	-1.072488E-3
1.895000E-7	-1.188989E-3
1.895500E-7	-1.219827E-3
1.896000E-7	-1.188989E-3
1.896500E-7	-1.029657E-3
1.897000E-7	-7.486859E-4
1.897500E-7	-4.797072E-4
1.898000E-7	-2.758316E-4
1.898500E-7	-1.353460E-4
1.899000E-7	-7.709580E-5
1.899500E-7	-1.284930E-4
1.900000E-7	-2.586992E-4
1.900500E-7	-4.437291E-4
1.901000E-7	-7.075681E-4
1.901500E-7	-1.039937E-3
1.902000E-7	-1.380871E-3
1.902500E-7	-1.684115E-3
1.903000E-7	-1.908549E-3
1.903500E-7	-2.059314E-3
1.904000E-7	-2.155256E-3
1.904500E-7	-2.182668E-3
1.905000E-7	-2.093579E-3
1.905500E-7	-1.896557E-3
1.906000E-7	-1.651563E-3
1.906500E-7	-1.396291E-3
1.907000E-7	-1.149584E-3
1.907500E-7	-9.320025E-4
1.908000E-7	-7.075681E-4
1.908500E-7	-4.762807E-4
1.909000E-7	-2.672654E-4
1.909500E-7	-9.080172E-5
1.910000E-7	1.713240E-4
1.910500E-7	4.934131E-4
1.911000E-7	7.658183E-4
1.911500E-7	9.337158E-4
1.912000E-7	1.048503E-3
1.912500E-7	1.141018E-3
1.913000E-7	1.230106E-3
1.913500E-7	1.308915E-3
1.914000E-7	1.356886E-3
1.914500E-7	1.368879E-3
1.915000E-7	1.362026E-3
1.915500E-7	1.300349E-3
1.916000E-7	1.187275E-3
1.916500E-7	9.679806E-4
1.917000E-7	6.852960E-4
1.917500E-7	5.002661E-4
1.918000E-7	4.505821E-4
1.918500E-7	3.426480E-4
1.919000E-7	1.576181E-4
1.919500E-7	4.283100E-5
1.920000E-7	-2.741184E-5
1.920500E-7	-1.781770E-4
1.921000E-7	-3.443612E-4
1.921500E-7	-3.512142E-4
1.922000E-7	-3.049567E-4
1.922500E-7	-2.569860E-4
1.923000E-7	-1.336327E-4
1.923500E-7	5.653692E-5
1.924000E-7	2.090153E-4
1.924500E-7	3.614936E-4
1.925000E-7	5.842148E-4
1.925500E-7	7.521123E-4
1.926000E-7	7.726712E-4
1.926500E-7	6.921489E-4
1.927000E-7	5.807883E-4
1.927500E-7	4.008981E-4
1.928000E-7	1.439122E-4
1.928500E-7	-1.353460E-4
1.929000E-7	-3.837657E-4
1.929500E-7	-5.842148E-4
1.930000E-7	-7.915169E-4
1.930500E-7	-1.024517E-3
1.931000E-7	-1.243812E-3
1.931500E-7	-1.384298E-3
1.932000E-7	-1.459680E-3
1.932500E-7	-1.497372E-3
1.933000E-7	-1.464820E-3
1.933500E-7	-1.331187E-3
1.934000E-7	-1.135878E-3
1.934500E-7	-9.457085E-4
1.935000E-7	-7.641050E-4
1.935500E-7	-5.705089E-4
1.936000E-7	-3.477877E-4
1.936500E-7	-1.284930E-4
1.937000E-7	-3.426480E-6
1.937500E-7	-3.255156E-5
1.938000E-7	-1.730372E-4
1.938500E-7	-3.426480E-4
1.939000E-7	-5.499500E-4
1.939500E-7	-8.189287E-4
1.940000E-7	-1.105040E-3
1.940500E-7	-1.344893E-3
1.941000E-7	-1.545342E-3
1.941500E-7	-1.713240E-3
1.942000E-7	-1.862292E-3
1.942500E-7	-1.944527E-3
1.943000E-7	-1.886277E-3
1.943500E-7	-1.711527E-3
1.944000E-7	-1.468247E-3
1.944500E-7	-1.159863E-3
1.945000E-7	-7.846639E-4
1.945500E-7	-4.522953E-4
1.946000E-7	-2.449933E-4
1.946500E-7	-1.182136E-4
1.947000E-7	-2.741184E-5
1.947500E-7	4.283100E-5
1.948000E-7	4.968396E-5
1.948500E-7	8.566200E-6
1.949000E-7	-6.167664E-5
1.949500E-7	-1.182136E-4
1.950000E-7	-1.524784E-4
1.950500E-7	-1.901696E-4
1.951000E-7	-2.295742E-4
1.951500E-7	-2.467066E-4
1.952000E-7	-2.467066E-4
1.952500E-7	-2.467066E-4
1.953000E-7	-2.706919E-4
1.953500E-7	-2.912508E-4
1.954000E-7	-2.518463E-4
1.954500E-7	-1.541916E-4
1.955000E-7	-5.311044E-5
1.955500E-7	-5.139720E-6
1.956000E-7	-1.713240E-6
1.956500E-7	-1.541916E-5
1.957000E-7	-3.083832E-5
1.957500E-7	-7.709580E-5
1.958000E-7	-1.096474E-4
1.958500E-7	-1.713240E-4
1.959000E-7	-2.809714E-4
1.959500E-7	-3.700598E-4
1.960000E-7	-3.717731E-4
1.960500E-7	-3.238024E-4
1.961000E-7	-2.946773E-4
1.961500E-7	-2.347139E-4
1.962000E-7	-1.182136E-4
1.962500E-7	-6.852960E-5
1.963000E-7	-1.216400E-4
1.963500E-7	-1.421989E-4
1.964000E-7	-8.394876E-5
1.964500E-7	-5.311044E-5
1.965000E-7	-9.251496E-5
1.965500E-7	-1.387724E-4
1.966000E-7	-2.038756E-4
1.966500E-7	-3.837657E-4
1.967000E-7	-5.807883E-4
1.967500E-7	-6.561709E-4
1.968000E-7	-6.184796E-4
1.968500E-7	-5.653692E-4
1.969000E-7	-5.019793E-4
1.969500E-7	-4.163173E-4
1.970000E-7	-3.100964E-4
1.970500E-7	-2.312874E-4
1.971000E-7	-1.901696E-4
1.971500E-7	-1.302062E-4
1.972000E-7	-2.055888E-5
1.972500E-7	6.167664E-5
1.973000E-7	3.255156E-5
1.973500E-7	-8.737524E-5
1.974000E-7	-1.781770E-4
1.974500E-7	-2.278609E-4
1.975000E-7	-3.066700E-4
1.975500E-7	-3.854790E-4
1.976000E-7	-3.889055E-4
1.976500E-7	-2.792581E-4
1.977000E-7	-1.284930E-4
1.977500E-7	4.283100E-5
1.978000E-7	2.158682E-4
1.978500E-7	3.751995E-4
1.979000E-7	4.848469E-4
1.979500E-7	5.550897E-4
1.980000E-7	5.636559E-4
1.980500E-7	5.054058E-4
1.981000E-7	3.683466E-4
1.981500E-7	1.730372E-4
1.982000E-7	3.597804E-5
1.982500E-7	-4.283100E-5
1.983000E-7	-6.338988E-5
1.983500E-7	-3.426480E-5
1.984000E-7	4.625748E-5
1.984500E-7	1.233533E-4
1.985000E-7	1.661843E-4
1.985500E-7	1.867432E-4
1.986000E-7	1.559048E-4
1.986500E-7	4.283100E-5
1.987000E-7	-1.267798E-4
1.987500E-7	-3.751995E-4
1.988000E-7	-6.424650E-4
1.988500E-7	-8.155022E-4
1.989000E-7	-8.668994E-4
1.989500E-7	-8.823186E-4
1.990000E-7	-8.223552E-4
1.990500E-7	-5.927810E-4
1.991000E-7	-2.963905E-4
1.991500E-7	-8.394876E-5
1.992000E-7	9.080172E-5
1.992500E-7	3.135229E-4
1.993000E-7	5.550897E-4
1.993500E-7	7.332667E-4
1.994000E-7	8.274949E-4
1.994500E-7	8.343479E-4
1.995000E-7	7.315535E-4
1.995500E-7	4.660013E-4
1.996000E-7	5.311044E-5
1.996500E-7	-3.477877E-4
1.997000E-7	-7.024284E-4
1.997500E-7	-1.079341E-3
1.998000E-7	-1.399717E-3
1.998500E-7	-1.559048E-3
1.999000E-7	-1.684115E-3
1.999500E-7	-1.850299E-3
2.000000E-7	-1.946241E-3
