Study Name	Ni_calibration_001
Sample Name	2017-11-16
Run Name	40_deg
Operator	Cody
Date	11/16/2017
Time	11:50 AM
Sign	FIX
Grating Spacing	05.20um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:52:51 AM
	
Time	Amplitude
2.795000E-8	1.129040E-1
2.800000E-8	1.128354E-1
2.805000E-8	1.123901E-1
2.810000E-8	1.114393E-1
2.815000E-8	1.100261E-1
2.820000E-8	1.082789E-1
2.825000E-8	1.062318E-1
2.830000E-8	1.038764E-1
2.835000E-8	1.013069E-1
2.840000E-8	9.872030E-2
2.845000E-8	9.615937E-2
2.850000E-8	9.358130E-2
2.855000E-8	9.115740E-2
2.860000E-8	8.905041E-2
2.865000E-8	8.723463E-2
2.870000E-8	8.568436E-2
2.875000E-8	8.458804E-2
2.880000E-8	8.394566E-2
2.885000E-8	8.361163E-2
2.890000E-8	8.362019E-2
2.895000E-8	8.408270E-2
2.900000E-8	8.489638E-2
2.905000E-8	8.593274E-2
2.910000E-8	8.722606E-2
2.915000E-8	8.871637E-2
2.920000E-8	9.036942E-2
2.925000E-8	9.218520E-2
2.930000E-8	9.410376E-2
2.935000E-8	9.592811E-2
2.940000E-8	9.766681E-2
2.945000E-8	9.941407E-2
2.950000E-8	1.010500E-1
2.955000E-8	1.023947E-1
2.960000E-8	1.033968E-1
2.965000E-8	1.040306E-1
2.970000E-8	1.042619E-1
2.975000E-8	1.041163E-1
2.980000E-8	1.035938E-1
2.985000E-8	1.025746E-1
2.990000E-8	1.011442E-1
2.995000E-8	9.946546E-2
3.000000E-8	9.752977E-2
3.005000E-8	9.526861E-2
3.010000E-8	9.292179E-2
3.015000E-8	9.063493E-2
3.020000E-8	8.831382E-2
3.025000E-8	8.604409E-2
3.030000E-8	8.402275E-2
3.035000E-8	8.230975E-2
3.040000E-8	8.085369E-2
3.045000E-8	7.968029E-2
3.050000E-8	7.880666E-2
3.055000E-8	7.822424E-2
3.060000E-8	7.800155E-2
3.065000E-8	7.809576E-2
3.070000E-8	7.848119E-2
3.075000E-8	7.925204E-2
3.080000E-8	8.045970E-2
3.085000E-8	8.194145E-2
3.090000E-8	8.356024E-2
3.095000E-8	8.537602E-2
3.100000E-8	8.732028E-2
3.105000E-8	8.926453E-2
3.110000E-8	9.113171E-2
3.115000E-8	9.290466E-2
3.120000E-8	9.451488E-2
3.125000E-8	9.578251E-2
3.130000E-8	9.669040E-2
3.135000E-8	9.731564E-2
3.140000E-8	9.756403E-2
3.145000E-8	9.732421E-2
3.150000E-8	9.668183E-2
3.155000E-8	9.578251E-2
3.160000E-8	9.460053E-2
3.165000E-8	9.313592E-2
3.170000E-8	9.150000E-2
3.175000E-8	8.976987E-2
3.180000E-8	8.788557E-2
3.185000E-8	8.586422E-2
3.190000E-8	8.383432E-2
3.195000E-8	8.194145E-2
3.200000E-8	8.014280E-2
3.205000E-8	7.837841E-2
3.210000E-8	7.681101E-2
3.215000E-8	7.556052E-2
3.220000E-8	7.457554E-2
3.225000E-8	7.383039E-2
3.230000E-8	7.341927E-2
3.235000E-8	7.335074E-2
3.240000E-8	7.361626E-2
3.245000E-8	7.416442E-2
3.250000E-8	7.498666E-2
3.255000E-8	7.610011E-2
3.260000E-8	7.747051E-2
3.265000E-8	7.897796E-2
3.270000E-8	8.057105E-2
3.275000E-8	8.224979E-2
3.280000E-8	8.392853E-2
3.285000E-8	8.550449E-2
3.290000E-8	8.697768E-2
3.295000E-8	8.833951E-2
3.300000E-8	8.950435E-2
3.305000E-8	9.039511E-2
3.310000E-8	9.096897E-2
3.315000E-8	9.120023E-2
3.320000E-8	9.108032E-2
3.325000E-8	9.064350E-2
3.330000E-8	8.986408E-2
3.335000E-8	8.871637E-2
3.340000E-8	8.727745E-2
3.345000E-8	8.562440E-2
3.350000E-8	8.375723E-2
3.355000E-8	8.177871E-2
3.360000E-8	7.980020E-2
3.365000E-8	7.783025E-2
3.370000E-8	7.592025E-2
3.375000E-8	7.419868E-2
3.380000E-8	7.274263E-2
3.385000E-8	7.147501E-2
3.390000E-8	7.042151E-2
3.395000E-8	6.965923E-2
3.400000E-8	6.922241E-2
3.405000E-8	6.905967E-2
3.410000E-8	6.911107E-2
3.415000E-8	6.941084E-2
3.420000E-8	6.998470E-2
3.425000E-8	7.078981E-2
3.430000E-8	7.175765E-2
3.435000E-8	7.285397E-2
3.440000E-8	7.406164E-2
3.445000E-8	7.536352E-2
3.450000E-8	7.675105E-2
3.455000E-8	7.812146E-2
3.460000E-8	7.941477E-2
3.465000E-8	8.062244E-2
3.470000E-8	8.165024E-2
3.475000E-8	8.248105E-2
3.480000E-8	8.309773E-2
3.485000E-8	8.344033E-2
3.490000E-8	8.342320E-2
3.495000E-8	8.316625E-2
3.500000E-8	8.273800E-2
3.505000E-8	8.203567E-2
3.510000E-8	8.099073E-2
3.515000E-8	7.977450E-2
3.520000E-8	7.847262E-2
3.525000E-8	7.710222E-2
3.530000E-8	7.563760E-2
3.535000E-8	7.411303E-2
3.540000E-8	7.262272E-2
3.545000E-8	7.120093E-2
3.550000E-8	6.982196E-2
3.555000E-8	6.853721E-2
3.560000E-8	6.743232E-2
3.565000E-8	6.650730E-2
3.570000E-8	6.574502E-2
3.575000E-8	6.517973E-2
3.580000E-8	6.489708E-2
3.585000E-8	6.487995E-2
3.590000E-8	6.511121E-2
3.595000E-8	6.562511E-2
3.600000E-8	6.641309E-2
3.605000E-8	6.743232E-2
3.610000E-8	6.858860E-2
3.615000E-8	6.986479E-2
3.620000E-8	7.124375E-2
3.625000E-8	7.261415E-2
3.630000E-8	7.390747E-2
3.635000E-8	7.508944E-2
3.640000E-8	7.612581E-2
